run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR8607292	SAMEA12999273	ERX8239872	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607292/ERR8607292.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607292/SL3_4_8_S69_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607292.bam
ERR8607293	SAMEA12999274	ERX8239873	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607293/ERR8607293.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607293/SL5_10_12_S3_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607293.bam
ERR8607295	SAMEA12999273	ERX8239875	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607295/ERR8607295.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607295/SL3_4_7_S86_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607295.bam
ERR8607302	SAMEA12999273	ERX8239882	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607302/ERR8607302.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607302/SL3_4_13_S68_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607302.bam
ERR8607306	SAMEA12999273	ERX8239886	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8607306/ERR8607306.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607306/SL3_3_12_S62_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8607306.bam
ERR8607307	SAMEA12999273	ERX8239887	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607307/ERR8607307.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607307/SL3_4_2_S53_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607307.bam
ERR8607308	SAMEA12999273	ERX8239888	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8607308/ERR8607308.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607308/SL3_3_3_S77_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8607308.bam
ERR8607310	SAMEA12999274	ERX8239890	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8607310/ERR8607310.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607310/SL5_10_13_S4_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8607310.bam
ERR8607312	SAMEA12999273	ERX8239892	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607312/ERR8607312.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607312/SL3_3_2_S76_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607312.bam
ERR8607320	SAMEA12999274	ERX8239900	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8607320/ERR8607320.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607320/SL5_10_9_S12_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8607320.bam
ERR8607327	SAMEA12999274	ERX8239907	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607327/ERR8607327.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607327/SL5_10_5_S8_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607327.bam
ERR8607328	SAMEA12999273	ERX8239908	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8607328/ERR8607328.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607328/SL3_5_12_S72_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8607328.bam
ERR8607331	SAMEA12999273	ERX8239911	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8607331/ERR8607331.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607331/SL3_5_4_S88_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8607331.bam
ERR8607333	SAMEA12999273	ERX8239913	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607333/ERR8607333.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607333/SL3_5_13_S73_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607333.bam
ERR8607334	SAMEA12999279	ERX8239914	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8607334/ERR8607334.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607334/SL5_2_12_S103_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8607334.bam
ERR8607336	SAMEA12999273	ERX8239916	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8607336/ERR8607336.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607336/SL3_3_4_S78_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8607336.bam
ERR8607338	SAMEA12999274	ERX8239918	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8607338/ERR8607338.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607338/SL5_11_6_S17_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8607338.bam
ERR8607339	SAMEA12999275	ERX8239919	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607339/ERR8607339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607339/SLMU3_12_4_S93_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607339.bam
ERR8607341	SAMEA12999279	ERX8239921	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8607341/ERR8607341.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607341/SL5_2_11_S60_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8607341.bam
ERR8607342	SAMEA12999274	ERX8239922	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607342/ERR8607342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607342/SL5_10_2_S5_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607342.bam
ERR8607343	SAMEA12999273	ERX8239923	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607343/ERR8607343.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607343/SL3_3_13_S75_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607343.bam
ERR8607349	SAMEA12999273	ERX8239929	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607349/ERR8607349.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607349/SL3_5_11_S71_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607349.bam
ERR8607350	SAMEA12999273	ERX8239930	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8607350/ERR8607350.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607350/SL3_5_5_S89_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8607350.bam
ERR8607359	SAMEA12999279	ERX8239939	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607359/ERR8607359.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607359/SL5_4_13_S89_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607359.bam
ERR8607364	SAMEA12999275	ERX8239944	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8607364/ERR8607364.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607364/SLMU2_12_3_S109_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8607364.bam
ERR8607366	SAMEA12999279	ERX8239946	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8607366/ERR8607366.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607366/SL5_2_9_S106_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8607366.bam
ERR8607372	SAMEA12999279	ERX8239952	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607372/ERR8607372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607372/SL5_2_3_S61_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607372.bam
ERR8607377	SAMEA12999279	ERX8239957	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607377/ERR8607377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607377/SL5_3_9_S112_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607377.bam
ERR8607380	SAMEA12999279	ERX8239960	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8607380/ERR8607380.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607380/SL5_4_3_S90_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8607380.bam
ERR8607383	SAMEA12999279	ERX8239963	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607383/ERR8607383.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607383/SL5_4_6_S92_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607383.bam
ERR8607384	SAMEA12999279	ERX8239964	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8607384/ERR8607384.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607384/SL5_4_7_S71_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8607384.bam
ERR8607387	SAMEA12999279	ERX8239967	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607387/ERR8607387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607387/SL5_3_8_S111_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607387.bam
ERR8607389	SAMEA12999279	ERX8239969	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607389/ERR8607389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607389/SL5_4_8_S113_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607389.bam
ERR8607395	SAMEA12999273	ERX8239975	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607395/ERR8607395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607395/SL5_8_11_S42_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607395.bam
ERR8607399	SAMEA12999273	ERX8239979	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607399/ERR8607399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607399/SL5_6_8_S27_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607399.bam
ERR8607404	SAMEA12999279	ERX8239984	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8607404/ERR8607404.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607404/SL5_4_2_S69_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8607404.bam
ERR8607405	SAMEA12999281	ERX8239985	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607405/ERR8607405.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607405/SL7_11_12_S79_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607405.bam
ERR8607408	SAMEA12999281	ERX8239988	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8607408/ERR8607408.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607408/SL7_11_10_S77_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8607408.bam
ERR8607410	SAMEA12999279	ERX8239990	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8607410/ERR8607410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607410/SL5_3_5_S64_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8607410.bam
ERR8607416	SAMEA12999273	ERX8239996	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8607416/ERR8607416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607416/SL5_6_11_S50_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8607416.bam
ERR8607422	SAMEA12999273	ERX8240002	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607422/ERR8607422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607422/SL5_6_5_S38_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607422.bam
ERR8607424	SAMEA12999280	ERX8240004	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8607424/ERR8607424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607424/SL7_10_4_S70_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8607424.bam
ERR8607429	SAMEA12999280	ERX8240009	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607429/ERR8607429.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607429/SL7_10_7_S73_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607429.bam
ERR8607436	SAMEA12999273	ERX8240016	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8607436/ERR8607436.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607436/SL5_6_9_S53_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8607436.bam
ERR8607441	SAMEA12999282	ERX8240021	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8607441/ERR8607441.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607441/SL7_12_3_S95_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8607441.bam
ERR8607445	SAMEA12999280	ERX8240025	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607445/ERR8607445.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607445/SL7_10_5_S71_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607445.bam
ERR8607447	SAMEA12999282	ERX8240027	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607447/ERR8607447.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607447/SL7_12_11_S91_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607447.bam
ERR8607449	SAMEA12999273	ERX8240029	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607449/ERR8607449.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607449/SL5_6_13_S52_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607449.bam
ERR8607625	SAMEA12999283	ERX8240205	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607625/ERR8607625.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607625/SL7_5_8_S11_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607625.bam
ERR8607651	SAMEA12999284	ERX8240231	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8607651/ERR8607651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607651/SL7_6_4_S41_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8607651.bam
ERR8607667	SAMEA12999284	ERX8240247	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607667/ERR8607667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607667/SL7_6_6_S43_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607667.bam
ERR8607677	SAMEA12999284	ERX8240257	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607677/ERR8607677.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607677/SL7_7_4_S60_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607677.bam
ERR8607709	SAMEA12999285	ERX8240289	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607709/ERR8607709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607709/SL10_2_13_S39_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607709.bam
ERR8607710	SAMEA12999285	ERX8240290	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8607710/ERR8607710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607710/SL10_2_3_S41_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8607710.bam
ERR8607713	SAMEA12999285	ERX8240293	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607713/ERR8607713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607713/SL10_2_2_S40_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607713.bam
ERR8607715	SAMEA12999285	ERX8240295	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607715/ERR8607715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607715/SL10_2_8_S46_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607715.bam
ERR8607722	SAMEA12999285	ERX8240302	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607722/ERR8607722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607722/SL10_2_10_S36_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607722.bam
ERR8607725	SAMEA12999284	ERX8240305	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607725/ERR8607725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607725/SL10_5_6_S61_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607725.bam
ERR8607726	SAMEA12999284	ERX8240306	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8607726/ERR8607726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607726/SL10_6_2_S65_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8607726.bam
ERR8607728	SAMEA12999285	ERX8240308	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8607728/ERR8607728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607728/SL10_3_9_S51_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8607728.bam
ERR8607733	SAMEA12999283	ERX8240313	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607733/ERR8607733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607733/SL7_4_7_S62_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607733.bam
ERR8607737	SAMEA12999284	ERX8240317	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607737/ERR8607737.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607737/SL10_6_4_S66_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607737.bam
ERR8607739	SAMEA12999283	ERX8240319	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607739/ERR8607739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607739/SL7_4_4_S60_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607739.bam
ERR8607747	SAMEA12999284	ERX8240327	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607747/ERR8607747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607747/SL10_5_3_S58_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607747.bam
ERR8607749	SAMEA12999285	ERX8240329	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607749/ERR8607749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607749/SL7_9_9_S37_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607749.bam
ERR8607750	SAMEA12999280	ERX8240330	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8607750/ERR8607750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607750/SL11_1_3_S90_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8607750.bam
ERR8607938	SAMEA12999280	ERX8240518	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8607938/ERR8607938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607938/SL11_1_8_S95_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8607938.bam
ERR8607939	SAMEA12999280	ERX8240519	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607939/ERR8607939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607939/SL11_1_2_S108_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607939.bam
ERR8607942	SAMEA12999280	ERX8240522	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607942/ERR8607942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607942/SL11_2_6_S114_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607942.bam
ERR8607946	SAMEA12999280	ERX8240526	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8607946/ERR8607946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607946/SL11_2_9_S117_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8607946.bam
ERR8607947	SAMEA12999280	ERX8240527	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8607947/ERR8607947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607947/SL11_2_12_S98_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8607947.bam
