run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR4210469	SAMEA6875741	ERX4171497	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210469/ERR4210469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210469/ERR4210469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210469/ROS36_S43_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210469/ROS36_S43_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/009/ERR4210469	
ERR4210472	SAMEA6875745	ERX4171500	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210472/ERR4210472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210472/ERR4210472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210472/ROS47_S38_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210472/ROS47_S38_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/002/ERR4210472	
ERR4210473	SAMEA6875747	ERX4171501	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210473/ERR4210473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210473/ERR4210473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210473/ROS62_S30_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210473/ROS62_S30_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/003/ERR4210473	
ERR4210474	SAMEA6875748	ERX4171502	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210474/ERR4210474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210474/ERR4210474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210474/ROS66_S41_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210474/ROS66_S41_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/004/ERR4210474	
ERR4210475	SAMEA6875750	ERX4171503	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210475/ERR4210475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210475/ERR4210475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210475/ROS86_S42_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210475/ROS86_S42_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210475	
ERR4210476	SAMEA6875760	ERX4171504	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210476/ERR4210476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210476/ERR4210476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210476/BERG57_S3_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210476/BERG57_S3_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210476	
ERR4210479	SAMEA6875763	ERX4171507	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210479/ERR4210479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210479/ERR4210479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210479/BERG02-5_S28_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210479/BERG02-5_S28_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/009/ERR4210479	
ERR4210484	SAMEA6875768	ERX4171512	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210484/ERR4210484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210484/ERR4210484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210484/BERG157-6_S19_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210484/BERG157-6_S19_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/004/ERR4210484	
ERR4210485	SAMEA6875769	ERX4171513	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210485/ERR4210485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210485/ERR4210485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210485/BERG157-9_S21_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210485/BERG157-9_S21_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210485	
ERR4210488	SAMEA6875772	ERX4171516	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210488/ERR4210488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210488/ERR4210488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210488/BERG118-1_S2_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210488/BERG118-1_S2_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/008/ERR4210488	
ERR4210491	SAMEA6875775	ERX4171519	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210491/ERR4210491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210491/ERR4210491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210491/PSS3072_S23_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210491/PSS3072_S23_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/001/ERR4210491	
ERR4210495	SAMEA6875785	ERX4171523	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210495/ERR4210495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210495/ERR4210495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210495/Es168CII_S34_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210495/Es168CII_S34_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210495	
ERR4210496	SAMEA6875786	ERX4171524	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210496/ERR4210496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210496/ERR4210496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210496/Es278-1CI_S18_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210496/Es278-1CI_S18_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210496	
ERR4210498	SAMEA6875788	ERX4171526	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210498/ERR4210498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210498/ERR4210498_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210498/Es454-1CII_S42_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210498/Es454-1CII_S42_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/008/ERR4210498	
ERR4210502	SAMEA6875792	ERX4171530	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210502/ERR4210502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210502/ERR4210502_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210502/Es637-1CII_S33_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210502/Es637-1CII_S33_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/002/ERR4210502	
ERR4210506	SAMEA6875796	ERX4171534	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210506/ERR4210506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210506/ERR4210506_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210506/SP1_S52_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210506/SP1_S52_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210506	
ERR4210507	SAMEA6875798	ERX4171535	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210507/ERR4210507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210507/ERR4210507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210507/SP249_S53_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210507/SP249_S53_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/007/ERR4210507	
ERR4210508	SAMEA6875811	ERX4171536	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210508/ERR4210508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210508/ERR4210508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210508/CRE3_S6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210508/CRE3_S6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/008/ERR4210508	
ERR4210511	SAMEA6875820	ERX4171539	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210511/ERR4210511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210511/ERR4210511_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210511/CRE14_S2_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210511/CRE14_S2_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/001/ERR4210511	
ERR4210512	SAMEA6875821	ERX4171540	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210512/ERR4210512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210512/ERR4210512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210512/CRE20-A_S4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210512/CRE20-A_S4_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/002/ERR4210512	
ERR4210513	SAMEA6875822	ERX4171541	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210513/ERR4210513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210513/ERR4210513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210513/CRE20-D_S9_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210513/CRE20-D_S9_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/003/ERR4210513	
ERR4210515	SAMEA6875827	ERX4171543	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210515/ERR4210515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210515/ERR4210515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210515/Pir1_S42_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210515/Pir1_S42_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210515	
ERR4210518	SAMEA6875830	ERX4171546	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210518/ERR4210518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210518/ERR4210518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210518/Pir7_S27_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210518/Pir7_S27_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/008/ERR4210518	
ERR4210523	SAMEA6875856	ERX4171551	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210523/ERR4210523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210523/ERR4210523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210523/FAD1_S11_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210523/FAD1_S11_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/003/ERR4210523	
ERR4210526	SAMEA6875859	ERX4171554	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210526/ERR4210526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210526/ERR4210526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210526/FAD3_S13_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210526/FAD3_S13_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210526	
ERR4210527	SAMEA6875860	ERX4171555	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210527/ERR4210527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210527/ERR4210527_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210527/OBE3626-2_S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210527/OBE3626-2_S25_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/007/ERR4210527	
ERR4210528	SAMEA6875861	ERX4171556	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210528/ERR4210528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210528/ERR4210528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210528/OBE3628_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210528/OBE3628_S26_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/008/ERR4210528	
ERR4210531	SAMEA6875864	ERX4171559	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210531/ERR4210531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210531/ERR4210531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210531/BIS3881_S10_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210531/BIS3881_S10_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/001/ERR4210531	
ERR4210537	SAMEA6875873	ERX4171565	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210537/ERR4210537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210537/ERR4210537_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210537/MAND1175_S13_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210537/MAND1175_S13_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/007/ERR4210537	
ERR4210538	SAMEA6875874	ERX4171566	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210538/ERR4210538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210538/ERR4210538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210538/MIT1030B_S15_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210538/MIT1030B_S15_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/008/ERR4210538	
ERR4210540	SAMEA6875876	ERX4171568	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/000/ERR4210540/ERR4210540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/000/ERR4210540/ERR4210540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210540/MIT1167B_S20_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210540/MIT1167B_S20_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/000/ERR4210540	
ERR4210543	SAMEA6875879	ERX4171571	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210543/ERR4210543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210543/ERR4210543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210543/VIGN203_S55_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210543/VIGN203_S55_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/003/ERR4210543	
ERR4210547	SAMEA6875883	ERX4171575	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210547/ERR4210547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210547/ERR4210547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210547/BERG643-2_S4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210547/BERG643-2_S4_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/007/ERR4210547	
ERR4210549	SAMEA6875885	ERX4171577	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210549/ERR4210549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210549/ERR4210549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210549/PECH3_S29_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210549/PECH3_S29_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/009/ERR4210549	
ERR4210550	SAMEA6875886	ERX4171578	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/000/ERR4210550/ERR4210550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/000/ERR4210550/ERR4210550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210550/PECH9_S32_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210550/PECH9_S32_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/000/ERR4210550	
ERR4210551	SAMEA6875887	ERX4171579	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210551/ERR4210551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210551/ERR4210551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210551/CLR05_S13_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210551/CLR05_S13_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/001/ERR4210551	
ERR4210554	SAMEA6875890	ERX4171582	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210554/ERR4210554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210554/ERR4210554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210554/CLR12_S15_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210554/CLR12_S15_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/004/ERR4210554	
ERR4210556	SAMEA6875892	ERX4171584	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210556/ERR4210556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210556/ERR4210556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210556/Pey74_S4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210556/Pey74_S4_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210556	
ERR4094756	SAMEA6813555	ERX4090054	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4094756/ERR4094756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094756/BERG02-2.mappedHs37d5.trim2.bam		
ERR4094761	SAMEA6813560	ERX4090059	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4094761/ERR4094761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094761/BIS130.mappedHs37d5.trim2.bam		
ERR4094764	SAMEA6813563	ERX4090062	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4094764/ERR4094764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094764/BUCH2.mappedHs37d5.trim2.bam		
ERR4094765	SAMEA6813564	ERX4090063	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4094765/ERR4094765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094765/CBV95.mappedHs37d5.trim2.bam		
ERR4094774	SAMEA6813573	ERX4090072	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4094774/ERR4094774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094774/EUG11.mappedHs37d5.trim2.bam		
ERR4094776	SAMEA6813575	ERX4090074	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4094776/ERR4094776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094776/MDV248.mappedHs37d5.trim2.bam		
ERR4094782	SAMEA6813581	ERX4090080	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4094782/ERR4094782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094782/NOR4.mappedHs37.trim2.bam		
ERR4094785	SAMEA6813584	ERX4090083	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4094785/ERR4094785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094785/PECH5.mappedHs37.trim2.bam		
ERR4094787	SAMEA6813586	ERX4090085	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4094787/ERR4094787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094787/PEI10.mappedHs37d5.trim2.bam		
ERR4094789	SAMEA6813588	ERX4090087	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4094789/ERR4094789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094789/PER1150503.mappedHs37d5.trim2.bam		
ERR4094792	SAMEA6813591	ERX4090090	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4094792/ERR4094792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094792/PEY163.mappedHs37.trim2.bam		
ERR4094793	SAMEA6813592	ERX4090091	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4094793/ERR4094793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094793/PEY53.mappedHs37.trim2.bam		
ERR4094794	SAMEA6813593	ERX4090092	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4094794/ERR4094794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094794/PIR3037AB.mappedHs37d5.trim2.bam		
ERR4094796	SAMEA6813595	ERX4090094	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4094796/ERR4094796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094796/Pir4.mappedHs37d5.trim2.bam		
ERR4094799	SAMEA6813598	ERX4090097	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4094799/ERR4094799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094799/PSS4693.mappedHs37d5.trim2.bam		
ERR4094801	SAMEA6813600	ERX4090099	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4094801/ERR4094801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4094801/QUIN234.mappedHs37d5.trim2.bam		
