run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR4059726	SAMEA6800088	ERX4058511	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059726/ERR4059726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059726/VK344.final.bam		
ERR4059837	SAMEA6800199	ERX4058622	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059837/ERR4059837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059837/VK471.final.bam		
ERR4059758	SAMEA6800120	ERX4058543	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059758/ERR4059758.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059758/VK385.final.bam		
ERR4059729	SAMEA6800091	ERX4058514	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059729/ERR4059729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059729/VK347.final.bam		
ERR4059838	SAMEA6800200	ERX4058623	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059838/ERR4059838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059838/VK472.final.bam		
ERR4059762	SAMEA6800124	ERX4058547	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059762/ERR4059762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059762/VK389.final.bam		
ERR4059732	SAMEA6800094	ERX4058517	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059732/ERR4059732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059732/VK350.final.bam		
ERR4059840	SAMEA6800202	ERX4058625	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059840/ERR4059840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059840/VK474.final.bam		
ERR4059765	SAMEA6800127	ERX4058550	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059765/ERR4059765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059765/VK392.final.bam		
ERR4059733	SAMEA6800095	ERX4058518	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059733/ERR4059733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059733/VK352.final.bam		
ERR4059841	SAMEA6800203	ERX4058626	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059841/ERR4059841.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059841/VK475.final.bam		
ERR4059766	SAMEA6800128	ERX4058551	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059766/ERR4059766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059766/VK393.final.bam		
ERR4059739	SAMEA6800101	ERX4058524	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059739/ERR4059739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059739/VK359.final.bam		
ERR4059846	SAMEA6800208	ERX4058631	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059846/ERR4059846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059846/VK480.final.bam		
ERR4059767	SAMEA6800129	ERX4058552	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059767/ERR4059767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059767/VK394.final.bam		
ERR4059740	SAMEA6800102	ERX4058525	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059740/ERR4059740.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059740/VK361.final.bam		
ERR4059858	SAMEA6800220	ERX4058643	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059858/ERR4059858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059858/VK492.final.bam		
ERR4059768	SAMEA6800130	ERX4058553	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059768/ERR4059768.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059768/VK395.final.bam		
ERR4059745	SAMEA6800107	ERX4058530	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059745/ERR4059745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059745/VK366.final.bam		
ERR4059860	SAMEA6800222	ERX4058645	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059860/ERR4059860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059860/VK494.final.bam		
ERR4059772	SAMEA6800134	ERX4058557	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059772/ERR4059772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059772/VK399.final.bam		
ERR4059862	SAMEA6800224	ERX4058647	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059862/ERR4059862.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059862/VK496.final.bam		
ERR4059746	SAMEA6800108	ERX4058531	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059746/ERR4059746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059746/VK367.final.bam		
ERR4059776	SAMEA6800138	ERX4058561	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059776/ERR4059776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059776/VK403.final.bam		
ERR4059870	SAMEA6800232	ERX4058655	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059870/ERR4059870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059870/VK509.final.bam		
ERR4059784	SAMEA6800146	ERX4058569	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059784/ERR4059784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059784/VK411.final.bam		
ERR4059747	SAMEA6800109	ERX4058532	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059747/ERR4059747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059747/VK368.final.bam		
ERR4059875	SAMEA6800237	ERX4058660	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059875/ERR4059875.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059875/VK514.final.bam		
ERR4059788	SAMEA6800150	ERX4058573	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059788/ERR4059788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059788/VK417.final.bam		
ERR4059754	SAMEA6800116	ERX4058539	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059754/ERR4059754.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059754/VK380.final.bam		
ERR4059794	SAMEA6800156	ERX4058579	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059794/ERR4059794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059794/VK424.final.bam		
ERR4059756	SAMEA6800118	ERX4058541	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059756/ERR4059756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059756/VK383.final.bam		
ERR4059799	SAMEA6800161	ERX4058584	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059799/ERR4059799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059799/VK429.final.bam		
ERR4059876	SAMEA6800238	ERX4058661	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059876/ERR4059876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059876/VK515.final.bam		
ERR4059761	SAMEA6800123	ERX4058546	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059761/ERR4059761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059761/VK388.final.bam		
ERR4059806	SAMEA6800168	ERX4058591	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059806/ERR4059806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059806/VK437.final.bam		
ERR4059879	SAMEA6800241	ERX4058664	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059879/ERR4059879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059879/VK518.final.bam		
ERR4059763	SAMEA6800125	ERX4058548	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059763/ERR4059763.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059763/VK390.final.bam		
ERR4059807	SAMEA6800169	ERX4058592	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059807/ERR4059807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059807/VK438.final.bam		
ERR4059881	SAMEA6800243	ERX4058666	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059881/ERR4059881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059881/VK520.final.bam		
ERR4059774	SAMEA6800136	ERX4058559	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059774/ERR4059774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059774/VK401.final.bam		
ERR4059808	SAMEA6800170	ERX4058593	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059808/ERR4059808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059808/VK439.final.bam		
ERR4059891	SAMEA6800253	ERX4058676	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059891/ERR4059891.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059891/VK530.final.bam		
ERR4059775	SAMEA6800137	ERX4058560	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059775/ERR4059775.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059775/VK402.final.bam		
ERR4059811	SAMEA6800173	ERX4058596	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059811/ERR4059811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059811/VK442.final.bam		
ERR4059898	SAMEA6800260	ERX4058683	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059898/ERR4059898.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059898/VK537.final.bam		
ERR4059779	SAMEA6800141	ERX4058564	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059779/ERR4059779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059779/VK406.final.bam		
ERR4059823	SAMEA6800185	ERX4058608	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059823/ERR4059823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059823/VK456.final.bam		
ERR4059900	SAMEA6800262	ERX4058685	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059900/ERR4059900.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059900/VK539.final.bam		
ERR4059782	SAMEA6800144	ERX4058567	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059782/ERR4059782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059782/VK409.final.bam		
ERR4059825	SAMEA6800187	ERX4058610	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059825/ERR4059825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059825/VK458.final.bam		
ERR4059903	SAMEA6800265	ERX4058688	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059903/ERR4059903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059903/VK542.final.bam		
ERR4059785	SAMEA6800147	ERX4058570	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059785/ERR4059785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059785/VK413.final.bam		
ERR4059828	SAMEA6800190	ERX4058613	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059828/ERR4059828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059828/VK461.final.bam		
ERR4059905	SAMEA6800267	ERX4058690	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059905/ERR4059905.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059905/VK544.final.bam		
ERR4059786	SAMEA6800148	ERX4058571	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059786/ERR4059786.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059786/VK414.final.bam		
ERR4059830	SAMEA6800192	ERX4058615	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059830/ERR4059830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059830/VK463.final.bam		
ERR4059908	SAMEA6800270	ERX4058693	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059908/ERR4059908.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059908/VK547.final.bam		
ERR4059787	SAMEA6800149	ERX4058572	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059787/ERR4059787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059787/VK415.final.bam		
ERR4059832	SAMEA6800194	ERX4058617	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059832/ERR4059832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059832/VK466.final.bam		
ERR4059913	SAMEA6800275	ERX4058698	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059913/ERR4059913.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059913/VK552.final.bam		
ERR4059790	SAMEA6800152	ERX4058575	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059790/ERR4059790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059790/VK419.final.bam		
ERR4059835	SAMEA6800197	ERX4058620	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059835/ERR4059835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059835/VK469.final.bam		
ERR4059914	SAMEA6800276	ERX4058699	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059914/ERR4059914.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059914/VK553.final.bam		
ERR4059791	SAMEA6800153	ERX4058576	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059791/ERR4059791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059791/VK420.final.bam		
ERR4059839	SAMEA6800201	ERX4058624	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059839/ERR4059839.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059839/VK473.final.bam		
ERR4059915	SAMEA6800277	ERX4058700	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059915/ERR4059915.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059915/VK554.final.bam		
ERR4059793	SAMEA6800155	ERX4058578	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059793/ERR4059793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059793/VK422.final.bam		
ERR4059844	SAMEA6800206	ERX4058629	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059844/ERR4059844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059844/VK478.final.bam		
ERR4059916	SAMEA6800278	ERX4058701	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059916/ERR4059916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059916/VK555.final.bam		
ERR4059795	SAMEA6800157	ERX4058580	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059795/ERR4059795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059795/VK425.final.bam		
ERR4059848	SAMEA6800210	ERX4058633	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059848/ERR4059848.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059848/VK482.final.bam		
ERR4059917	SAMEA6800279	ERX4058702	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059917/ERR4059917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059917/VK579.final.bam		
ERR4059797	SAMEA6800159	ERX4058582	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059797/ERR4059797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059797/VK427.final.bam		
ERR4059849	SAMEA6800211	ERX4058634	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059849/ERR4059849.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059849/VK483.final.bam		
ERR4059798	SAMEA6800160	ERX4058583	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059798/ERR4059798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059798/VK428.final.bam		
ERR4059800	SAMEA6800162	ERX4058585	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059800/ERR4059800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059800/VK430.final.bam		
ERR4059802	SAMEA6800164	ERX4058587	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059802/ERR4059802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059802/VK432.final.bam		
ERR4059804	SAMEA6800166	ERX4058589	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059804/ERR4059804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059804/VK434.final.bam		
ERR4059805	SAMEA6800167	ERX4058590	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059805/ERR4059805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059805/VK435.final.bam		
ERR4059809	SAMEA6800171	ERX4058594	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059809/ERR4059809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059809/VK440.final.bam		
ERR4059813	SAMEA6800175	ERX4058598	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059813/ERR4059813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059813/VK444.final.bam		
ERR4059850	SAMEA6800212	ERX4058635	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059850/ERR4059850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059850/VK484.final.bam		
ERR4059852	SAMEA6800214	ERX4058637	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059852/ERR4059852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059852/VK486.final.bam		
ERR4059815	SAMEA6800177	ERX4058600	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059815/ERR4059815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059815/VK446.final.bam		
ERR4059853	SAMEA6800215	ERX4058638	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059853/ERR4059853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059853/VK487.final.bam		
ERR4059816	SAMEA6800178	ERX4058601	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059816/ERR4059816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059816/VK448.final.bam		
ERR4059855	SAMEA6800217	ERX4058640	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059855/ERR4059855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059855/VK489.final.bam		
ERR4059817	SAMEA6800179	ERX4058602	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059817/ERR4059817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059817/VK449.final.bam		
ERR4059819	SAMEA6800181	ERX4058604	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059819/ERR4059819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059819/VK452.final.bam		
ERR4059820	SAMEA6800182	ERX4058605	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059820/ERR4059820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059820/VK453.final.bam		
ERR4059856	SAMEA6800218	ERX4058641	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059856/ERR4059856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059856/VK490.final.bam		
ERR4059857	SAMEA6800219	ERX4058642	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059857/ERR4059857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059857/VK491.final.bam		
ERR4059859	SAMEA6800221	ERX4058644	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059859/ERR4059859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059859/VK493.final.bam		
ERR4059864	SAMEA6800226	ERX4058649	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059864/ERR4059864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059864/VK498.final.bam		
ERR4059865	SAMEA6800227	ERX4058650	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059865/ERR4059865.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059865/VK504.final.bam		
ERR4059867	SAMEA6800229	ERX4058652	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059867/ERR4059867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059867/VK506.final.bam		
ERR4059869	SAMEA6800231	ERX4058654	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059869/ERR4059869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059869/VK508.final.bam		
ERR4059873	SAMEA6800235	ERX4058658	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059873/ERR4059873.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059873/VK512.final.bam		
